model_key,condition,candidate_group,example_idx,mode,scale,clean_nll,intervened_nll,delta_nll,output_kl,bos_attention,dummy_attention,dummy_minus_bos,tokens
llama3_2_3b,source_subtract_only,selected,13,subtract_only,1.0,2.2699269344147117,5.082272765456989,2.8123458310422773,2.796280860900879,0.04936549440026283,0.003228934947401285,-0.046136558055877686,1023
llama3_2_3b,source_subtract_only,selected,14,subtract_only,1.0,2.1771191310789346,4.496551006537145,2.3194318754582106,2.3769521713256836,0.04850383847951889,0.0033073623199015856,-0.04519647732377052,1023
llama3_2_3b,source_subtract_only,selected,15,subtract_only,1.0,2.4150982481060606,5.221662981885386,2.806564733779325,2.866267204284668,0.04958964139223099,0.003474466037005186,-0.046115174889564514,1023
llama3_2_3b,source_subtract_only,selected,16,subtract_only,1.0,2.4367234275720917,5.14369835578568,2.706974928213588,2.7122128009796143,0.049112994223833084,0.0036529831122606993,-0.045460011810064316,1023
llama3_2_3b,source_subtract_only,selected,17,subtract_only,1.0,2.3752181275965296,4.9268141342864125,2.551596006689883,2.629248857498169,0.05041009560227394,0.003813697025179863,-0.04659640043973923,1023
llama3_2_3b,source_subtract_only,selected,18,subtract_only,1.0,2.3328808498289346,5.0575685025659824,2.724687652737048,2.7420144081115723,0.04988885670900345,0.004272456280887127,-0.04561639949679375,1023
llama3_2_3b,source_subtract_only,selected,19,subtract_only,1.0,2.3742250981335533,5.3180596285435,2.9438345304099465,3.013533353805542,0.050145361572504044,0.004087862093001604,-0.04605749994516373,1023
llama3_2_3b,source_subtract_only,selected,20,subtract_only,1.0,2.1845841542949658,5.340305302266618,3.155721147971652,3.0810956954956055,0.05081026628613472,0.00386241776868701,-0.04694784805178642,1023
llama3_2_3b,source_subtract_only,selected,21,subtract_only,1.0,1.9240136766480327,4.89685237582478,2.9728386991767475,3.00567626953125,0.04911403730511665,0.0036004961002618074,-0.045513540506362915,1023
llama3_2_3b,source_subtract_only,selected,22,subtract_only,1.0,1.889984220353739,4.219721789467253,2.3297375691135143,2.3520307540893555,0.04925297200679779,0.003445585258305073,-0.04580738767981529,1023
llama3_2_3b,source_subtract_only,selected,23,subtract_only,1.0,2.1494885218108504,4.466184972201857,2.3166964503910066,2.4150259494781494,0.04960605129599571,0.003171738004311919,-0.04643431305885315,1023
llama3_2_3b,source_subtract_only,selected,24,subtract_only,1.0,2.088299673906403,5.125519305962855,3.037219632056452,3.0635924339294434,0.04939647391438484,0.0036243656650185585,-0.04577210918068886,1023
llama3_2_3b,source_subtract_only,selected,25,subtract_only,1.0,2.42854937034152,5.764019351783968,3.3354699814424484,3.3356237411499023,0.04908369854092598,0.0034765549935400486,-0.04560714215040207,1023
llama3_2_3b,source_subtract_only,selected,26,subtract_only,1.0,1.8050745929557674,4.992785083699903,3.187710490744135,3.3002991676330566,0.048539385199546814,0.0033246264792978764,-0.045214757323265076,1023
llama3_2_3b,source_subtract_only,selected,27,subtract_only,1.0,2.2130591130559627,5.335026328048632,3.121967214992669,3.1427929401397705,0.048969533294439316,0.00348733551800251,-0.045482195913791656,1023
llama3_2_3b,source_subtract_only,selected,28,subtract_only,1.0,2.3940453552663734,5.377681489797165,2.983636134530792,3.1073718070983887,0.048388369381427765,0.0037382165901362896,-0.04465015232563019,1023
llama3_2_3b,source_subtract_only,selected,29,subtract_only,1.0,2.3829735898552054,5.365989468780548,2.9830158789253423,3.0206425189971924,0.04935095086693764,0.004071860108524561,-0.045279089361429214,1023
llama3_2_3b,source_subtract_only,selected,30,subtract_only,1.0,2.067594019199047,5.185068139815494,3.1174741206164467,3.1681439876556396,0.04865901917219162,0.003200491424649954,-0.04545852914452553,1023
llama3_2_3b,source_subtract_only,selected,31,subtract_only,1.0,2.3742597026209675,5.495519554160557,3.1212598515395897,3.2219913005828857,0.04957851022481918,0.003473525168374181,-0.04610498622059822,1023
llama3_2_3b,source_subtract_only,selected,32,subtract_only,1.0,1.7993956385935972,4.736249847262952,2.936854208669355,3.0001580715179443,0.048988837748765945,0.003095025662332773,-0.04589381068944931,1023
llama3_2_3b,source_subtract_only,selected,33,subtract_only,1.0,1.9953176548753666,4.954406081989247,2.9590884271138806,2.97690486907959,0.04997317120432854,0.004166305530816317,-0.04580686613917351,1023
llama3_2_3b,source_subtract_only,selected,34,subtract_only,1.0,1.9714814873151882,4.671289348881965,2.699807861566777,2.689811944961548,0.050315968692302704,0.0033681001514196396,-0.046947866678237915,1023
llama3_2_3b,source_subtract_only,selected,35,subtract_only,1.0,1.8545359800754522,5.1553402599584555,3.3008042798830033,3.328078269958496,0.05060795694589615,0.0033900190610438585,-0.04721793904900551,1023
