model,sequence_index,num_pairs,sink_delta_nll,ordinary_delta_nll,paired_delta_nll,sink_kl,ordinary_kl,paired_kl,sink_logit_l2,ordinary_logit_l2,paired_logit_l2
pythia_1b,132,1,0.03348493576049805,-0.028651714324951172,-0.06213665008544922,0.0004937080666422844,0.0005017342045903206,8.026137948036194e-06,4.360997200012207,5.286850452423096,0.9258532524108887
pythia_1b,133,1,0.0032372474670410156,-0.006306171417236328,-0.009543418884277344,0.00033204350620508194,0.0002074429066851735,-0.00012460059951990843,4.651960372924805,4.300288200378418,-0.3516721725463867
pythia_1b,134,1,0.00039292825385928154,0.0003124373033642769,-8.049095049500465e-05,1.2087664799764752e-05,1.0457384632900357e-05,-1.6302801668643951e-06,5.029217720031738,5.772886276245117,0.7436685562133789
pythia_1b,135,1,0.0003755739890038967,0.00033182953484356403,-4.374445416033268e-05,2.6821799110621214e-05,2.0484731066972017e-05,-6.337068043649197e-06,6.671056270599365,7.1181960105896,0.4471397399902344
pythia_1b,136,1,-0.0015811920166015625,-0.031445980072021484,-0.029864788055419922,6.596869206987321e-05,0.0005720383487641811,0.0005060696566943079,4.824690341949463,5.071405410766602,0.24671506881713867
pythia_1b,137,1,-0.0002584606409072876,0.00023981928825378418,0.0004982799291610718,2.5482004275545478e-05,9.686627890914679e-06,-1.57953763846308e-05,5.575573921203613,6.082548141479492,0.5069742202758789
pythia_1b,138,1,0.0031185150146484375,0.07046890258789062,0.06735038757324219,0.00032666674815118313,0.00086172204464674,0.0005350552964955568,5.614286422729492,9.39725399017334,3.7829675674438477
pythia_1b,139,1,0.020153045654296875,0.06569790840148926,0.04554486274719238,0.0005079212132841349,0.0012184008955955505,0.0007104796823114157,5.527923107147217,8.518580436706543,2.990657329559326
pythia_1b,140,1,-0.03894472122192383,-0.03412485122680664,0.0048198699951171875,0.00048607424832880497,0.0006523464107885957,0.0001662721624597907,5.885886192321777,9.007946014404297,3.1220598220825195
pythia_1b,141,1,-0.003468155860900879,-0.053310275077819824,-0.049842119216918945,0.00048393034376204014,0.0009462516754865646,0.0004623213317245245,4.534334182739258,7.01532506942749,2.4809908866882324
pythia_1b,143,1,4.3392181396484375e-05,0.0030965805053710938,0.0030531883239746094,1.3751407095696777e-05,0.00012866081669926643,0.00011490940960356966,4.243866443634033,7.224946975708008,2.9810805320739746
pythia_1b,144,1,-0.06663680076599121,-0.00144195556640625,0.06519484519958496,0.0008260896429419518,0.000419787538703531,-0.0004063021042384207,6.430585861206055,9.112189292907715,2.68160343170166
pythia_1b,145,1,-0.011075139045715332,-0.032233595848083496,-0.021158456802368164,0.00042235711589455605,0.0005380457732826471,0.00011568865738809109,4.176076889038086,6.300098896026611,2.1240220069885254
pythia_1b,146,1,0.0019208192825317383,-0.0064046382904052734,-0.008325457572937012,0.000388368614949286,0.00034952082205563784,-3.884779289364815e-05,5.136183738708496,6.278740882873535,1.142557144165039
pythia_1b,147,1,-0.0372164249420166,0.0009691715240478516,0.03818559646606445,0.001517617143690586,3.681067028082907e-05,-0.001480806473409757,4.997447490692139,7.383741855621338,2.386294364929199
pythia_1b,149,1,0.00015627266839146614,-2.212286926805973e-05,-0.00017839553765952587,6.2094550230540335e-06,1.2892978702438995e-06,-4.920157152810134e-06,8.671085357666016,8.251693725585938,-0.4193916320800781
pythia_1b,150,1,-0.04885363578796387,-0.04081535339355469,0.00803828239440918,0.0005138712003827095,0.00044803833588957787,-6.583286449313164e-05,4.66845178604126,5.003245830535889,0.3347940444946289
pythia_1b,151,1,-0.024493694305419922,0.013183116912841797,0.03767681121826172,0.00103267771191895,0.0008609895594418049,-0.0001716881524771452,6.675793170928955,8.43483829498291,1.759045124053955
pythia_1b,152,1,0.0010297298431396484,0.0076712965965271,0.006641566753387451,7.81057751737535e-05,0.00023109791800379753,0.00015299214283004403,5.9000749588012695,6.431719779968262,0.5316448211669922
pythia_1b,153,1,-0.00044847559183835983,2.216547727584839e-05,0.0004706410691142082,2.3523607524111867e-05,1.8071787053486332e-06,-2.1716428818763234e-05,5.927733898162842,5.859963417053223,-0.06777048110961914
pythia_1b,154,1,0.0021898746490478516,0.035807013511657715,0.03361713886260986,0.00011020060628652573,0.0006677128840237856,0.0005575122777372599,6.644967079162598,9.18726921081543,2.542302131652832
pythia_1b,155,1,-0.002171039581298828,-0.014143228530883789,-0.011972188949584961,0.0002148738130927086,0.00044114794582128525,0.00022627413272857666,3.524322032928467,5.385819435119629,1.861497402191162
pythia_1b,157,1,0.024781346321105957,0.024566292762756348,-0.00021505355834960938,0.0011735162697732449,0.0010954225435853004,-7.809372618794441e-05,6.630554676055908,4.500887870788574,-2.129666805267334
pythia_1b,158,1,0.08328723907470703,-0.02385401725769043,-0.10714125633239746,0.0014538951218128204,0.0005193972028791904,-0.00093449791893363,6.205078125,5.527424335479736,-0.6776537895202637
pythia_1b,159,1,-0.0037602782249450684,0.017956137657165527,0.021716415882110596,0.0002759452909231186,0.00040234695188701153,0.00012640166096389294,5.813584804534912,6.01622200012207,0.2026371955871582
pythia_1b,160,1,0.038275718688964844,0.033690452575683594,-0.00458526611328125,0.0006173332221806049,0.0015983954071998596,0.0009810621850192547,6.360707759857178,15.145434379577637,8.784726619720459
